STATION,FISHSET_ID,SET_NO,SDAYTIME,P2DAYTIME,P3DAYTIME,EDAYTIME,SOAKMINP3P1,SOAKMINP3P2,P1LAT,P2LAT,P3LAT,P4LAT,P1LONG,P2LONG,P3LONG,P4LONG,DURATION,YEAR,SDEPTH,P2DEPTH,P3DEPTH,EDEPTH,TRIP_ID,SETCD_ID,STRATUM_ID,NAFAREA_ID,NUM_HOOK_HAUL,GEAR_ID,HAULCCD_ID,LENLLKM,GEAR_LEN_M,SPECSCD_ID,MAINLINE_DIAM,MAINLINE_LEN,BAIT_TYPE,GANGION_LENGTH,HOOKSPACINGM,MAINLINE_TYPE,MAINLINE_MAT,MAINLINE_WTAVG_KG,BAIT_AVG_WT,MILWARD,GEARCD_ID,HOOKCD_ID,HOOKSIZE,CATCH_ID,SPECCD_ID,EST_NUM_CAUGHT,EST_COMBINED_WT,TRIPCD_ID,TRIP,VESS_ID,VESSEL,CFV,ASSIGNED_STATION,ASSIGNED_STRATUM_ID,avg_weight,SLATITUDE,SLONGITUDE,ELATITUDE,ELONGITUDE,NAFDIV,P1TIME,P2TIME,P3TIME,P4TIME,SURVEY_AREA,SDAYTIME_UTC,P2DAYTIME_UTC,P3DAYTIME_UTC,EDAYTIME_UTC,P1TIME_UTC,P2TIME_UTC,P3TIME_UTC,P4TIME_UTC,MAINLINE_WTAVG_ADDED,lat.DecDeg_Assigned,lon.DecDeg_Assigned,STRATA_Assigned,Coordinator,VESSEL_Completed,Coordinator_Completed,dist_from_station
26,100395595,7,2024-07-13 04:06:00,2024-07-13 04:31:00,2024-07-13 10:10:00,2024-07-13 12:20:00,364,339,42.89217,42.89683,42.89133,42.89867,-67.58783,-67.52233,-67.584,-67.52467,494,2024,223,243,219,238,100059329,5,H12,4XP,1000,100054223,1,NA,NA,30,8.6,1.8,HERRING,0.81,5.3,2,1,NA,150,NA,51,141,15,NA,NA,0,0,7057,J24-0313,25786,LADY RHYSSE,108599,26,H12,NA,42.89217,-67.58783,42.89867,-67.52467,4X,406,431,1010,1220,1,2024-07-13 07:06:00,2024-07-13 07:31:00,2024-07-13 13:10:00,2024-07-13 15:20:00,706,731,1310,1520,NO,42.89224,-67.55842,H12,Nova Scotia,Lady Rhysse,Nova Scotia,0.224
27.1,100395594,6,2024-07-12 05:16:00,2024-07-12 05:40:00,2024-07-12 13:17:00,2024-07-12 15:52:00,481,457,43.34383,43.35283,43.34633,43.35567,-67.15733,-67.0995,-67.15767,-67.101,636,2024,252,243,232,238,100059329,5,H12,4XQ,1000,100054223,1,NA,NA,30,8.6,1.8,HERRING,0.81,5.3,2,1,NA,150,NA,51,141,15,NA,NA,0,0,7057,J24-0313,25786,LADY RHYSSE,108599,27,H12,NA,43.34383,-67.15733,43.35567,-67.101,4X,516,540,1317,1552,1,2024-07-12 08:16:00,2024-07-12 08:40:00,2024-07-12 16:17:00,2024-07-12 18:52:00,816,840,1617,1852,NO,43.34798,-67.12756,H12,Nova Scotia,Lady Rhysse,Nova Scotia,0.053
28,100395647,2,2024-07-04 04:19:00,2024-07-04 04:44:00,2024-07-04 11:06:00,2024-07-04 13:32:00,407,382,42.84367,42.798,42.84183,42.79783,-63.65367,-63.65,-63.65433,-63.65167,553,2024,192,320,192,309,100059334,5,H12,4XN,1000,100054228,1,5.4,5400,30,7.7,1.83,HERRING,0.84,5.4,2,1,NA,130,NA,51,141,15,102344365,30,1,6,7057,J24-0310,24500,LIQUID COURAGE,108127,28,H12,6,42.84367,-63.65367,42.79783,-63.65167,4X,419,444,1106,1332,1,2024-07-04 07:19:00,2024-07-04 07:44:00,2024-07-04 14:06:00,2024-07-04 16:32:00,719,744,1406,1632,NO,42.82708,-63.65289,H12,Nova Scotia,Liquid Courage,Nova Scotia,0.045
29,100395591,3,2024-07-11 04:02:00,2024-07-11 04:29:00,2024-07-11 10:05:00,2024-07-11 12:15:00,363,336,43.615,43.61117,43.61617,43.61133,-66.9955,-66.93233,-66.99533,-66.93267,493,2024,181,86,177,108,100059329,5,H12,4XQ,1000,100054222,1,NA,NA,30,8.6,1.8,HERRING,0.81,5.3,2,1,NA,132,NA,51,141,15,NA,NA,0,0,7057,J24-0313,25786,LADY RHYSSE,108599,29,H12,NA,43.615,-66.9955,43.61133,-66.93267,4X,402,429,1005,1215,1,2024-07-11 07:02:00,2024-07-11 07:29:00,2024-07-11 13:05:00,2024-07-11 15:15:00,702,729,1305,1515,NO,43.61448,-66.96529,H12,Nova Scotia,Lady Rhysse,Nova Scotia,0.145
3,100395533,1,2024-06-07 05:10:00,2024-06-07 05:30:00,2024-06-07 12:10:00,2024-06-07 14:35:00,420,400,44.16983,44.17483,44.17517,44.16983,-63.8085,-63.876,-63.876,-63.8085,565,2024,74,70,71,74,100059326,5,H11,4XN,1000,100054216,1,0.56,560,30,9.5,NA,HERRING,0.77,5.4,2,1,NA,165,NA,51,141,15,102342548,30,7,68,7057,J24-0304,24060,SLEEPY DEVIL,106592,3,H11,9.71428571428571,44.16983,-63.8085,44.16983,-63.8085,4X,510,530,1210,1435,1,2024-06-07 08:10:00,2024-06-07 08:30:00,2024-06-07 15:10:00,2024-06-07 17:35:00,810,830,1510,1735,NO,44.17385,-63.81869,H11,Nova Scotia,Sleepy Devil,Nova Scotia,0.36
30,100395590,2,2024-07-10 06:10:00,2024-07-10 06:32:00,2024-07-10 14:35:00,2024-07-10 16:54:00,505,483,43.72717,43.69417,43.72983,43.693,-66.92433,-66.87667,-66.9245,-66.87967,644,2024,166,141,155,143,100059329,5,H12,4XQ,1000,100054222,1,NA,NA,30,8.6,1.8,HERRING,0.81,5.3,2,1,NA,132,NA,51,141,15,102342905,30,1,12,7057,J24-0313,25786,LADY RHYSSE,108599,30,H12,12,43.72717,-66.92433,43.693,-66.87967,4X,610,632,1435,1654,1,2024-07-10 09:10:00,2024-07-10 09:32:00,2024-07-10 17:35:00,2024-07-10 19:54:00,910,932,1735,1954,NO,43.71428,-66.904,H12,Nova Scotia,Lady Rhysse,Nova Scotia,0.095
31,100395359,2,2024-07-28 07:02:00,2024-07-28 07:24:00,2024-07-28 15:28:00,2024-07-28 17:48:00,506,484,44.08983,44.04667,44.05083,44.09067,-66.88833,-66.918,-66.91567,-66.888,646,2024,175,174,174,175,100059318,5,H12,4XR,1000,100054197,1,5.5,5500,30,7.1,NA,HERRING,NA,NA,2,1,NA,NA,NA,51,141,15,NA,NA,0,0,7057,J24-0316,14820,JESSA & AUSTIN,106068,31,H12,NA,44.08983,-66.88833,44.09067,-66.888,4X,702,724,1528,1748,1,2024-07-28 10:02:00,2024-07-28 10:24:00,2024-07-28 18:28:00,2024-07-28 20:48:00,1002,1024,1828,2048,NO,44.07485,-66.89678,H12,Nova Scotia,Jessa & Austin,Nova Scotia,0.133
32,100395602,7,2024-07-15 11:00:00,2024-07-15 11:22:00,2024-07-15 21:43:00,2024-07-15 23:43:00,643,621,43.10967,43.06767,43.10917,43.06533,-66.75633,-66.74517,-66.7555,-66.73633,763,2024,99,152,98,157,100059330,5,H12,4XQ,1000,100054224,1,5.1,5100,30,8.2,NA,HERRING,0.75,NA,2,1,NA,138,NA,51,141,15,102343338,30,0,15,7057,J24-0314,23060,T & 3J'S,108074,32,H12,Inf,43.10967,-66.75633,43.06533,-66.73633,4X,1100,1122,2143,2343,1,2024-07-15 14:00:00,2024-07-15 14:22:00,2024-07-16 00:43:00,2024-07-16 02:43:00,1400,1422,43,243,NO,43.09418,-66.74979,H12,Nova Scotia,T & 3J's,Nova Scotia,0.194
33,100395649,4,2024-07-05 04:03:00,2024-07-05 04:28:00,2024-07-05 10:30:00,2024-07-05 13:00:00,387,362,43.21033,43.1925,43.19817,43.2095,-63.7945,-63.73017,-63.7295,-63.79167,537,2024,124,154,152,123,100059334,5,H12,4XN,1000,100054229,1,5.4,5400,30,7.7,1.83,HERRING,0.84,5.4,2,1,NA,150,NA,51,141,15,102344478,30,5,43,7057,J24-0310,24500,LIQUID COURAGE,108127,33,H12,8.6,43.21033,-63.7945,43.2095,-63.79167,4X,403,428,1030,1300,1,2024-07-05 07:03:00,2024-07-05 07:28:00,2024-07-05 13:30:00,2024-07-05 16:00:00,703,728,1330,1600,NO,43.20644,-63.77356,H12,Nova Scotia,Liquid Courage,Nova Scotia,0.198
34,100395596,1,2024-07-12 06:58:00,2024-07-12 07:24:00,2024-07-12 13:48:00,2024-07-12 16:13:00,410,384,42.12533,42.10933,42.1095,42.11033,-65.99183,-65.927,-65.92733,-65.928,555,2024,225,240,229,240,100059330,5,H12,5ZJ,1000,100054224,1,5.1,5100,30,8.2,NA,HERRING,0.75,NA,2,1,NA,138,NA,51,141,15,102343138,30,0,179,7057,J24-0314,23060,T & 3J'S,108074,34,H12,Inf,42.12533,-65.99183,42.11033,-65.928,5Z,658,724,1348,1613,1,2024-07-12 09:58:00,2024-07-12 10:24:00,2024-07-12 16:48:00,2024-07-12 19:13:00,958,1024,1648,1913,NO,42.12052,-65.97416,H12,Nova Scotia,T & 3J's,Nova Scotia,0.048
35,100395652,7,2024-07-06 06:38:00,2024-07-06 07:03:00,2024-07-06 15:45:00,2024-07-06 17:18:00,547,522,43.41483,43.42533,43.41317,43.42533,-63.66017,-63.71817,-63.65917,-63.71633,640,2024,207,221,205,219,100059334,5,H12,4XN,1000,100054230,1,5.4,5400,30,7.7,1.83,HERRING,0.84,5.4,2,1,NA,170,NA,51,141,15,NA,NA,0,0,7057,J24-0310,24500,LIQUID COURAGE,108127,35,H12,NA,43.41483,-63.66017,43.42533,-63.71633,4X,638,703,1545,1718,1,2024-07-06 09:38:00,2024-07-06 10:03:00,2024-07-06 18:45:00,2024-07-06 20:18:00,938,1003,1845,2018,NO,43.41859,-63.68229,H12,Nova Scotia,Liquid Courage,Nova Scotia,0.027
37,100395651,6,2024-07-06 04:33:00,2024-07-06 05:00:00,2024-07-06 11:02:00,2024-07-06 13:32:00,389,362,43.43083,43.47867,43.4305,43.47783,-63.446,-63.43583,-63.44533,-63.43533,539,2024,176,181,174,179,100059334,5,H12,4XN,1000,100054230,1,5.4,5400,30,7.7,1.83,HERRING,0.84,5.4,2,1,NA,170,NA,51,141,15,NA,NA,0,0,7057,J24-0310,24500,LIQUID COURAGE,108127,37,H12,NA,43.43083,-63.446,43.47783,-63.43533,4X,433,500,1102,1332,1,2024-07-06 07:33:00,2024-07-06 08:00:00,2024-07-06 14:02:00,2024-07-06 16:32:00,733,800,1402,1632,NO,43.44792,-63.4429,H12,Nova Scotia,Liquid Courage,Nova Scotia,0.043
38.2,100395589,1,2024-07-10 04:40:00,2024-07-10 05:04:00,2024-07-10 10:43:00,2024-07-10 12:51:00,363,339,43.8375,43.82067,43.8375,43.82333,-67.12817,-67.07167,-67.13033,-67.07367,491,2024,163,172,159,170,100059329,5,H12,4XQ,1000,100054222,1,NA,NA,30,8.6,1.8,HERRING,0.81,5.3,2,1,NA,132,NA,51,141,15,NA,NA,0,0,7057,J24-0313,25786,LADY RHYSSE,108599,38,H12,NA,43.8375,-67.12817,43.82333,-67.07367,4X,440,504,1043,1251,1,2024-07-10 07:40:00,2024-07-10 08:04:00,2024-07-10 13:43:00,2024-07-10 15:51:00,740,804,1343,1551,NO,43.82417,-67.10531,H12,Nova Scotia,Lady Rhysse,Nova Scotia,0.67
39,100395653,8,2024-07-07 04:03:00,2024-07-07 04:28:00,2024-07-07 10:07:00,2024-07-07 12:06:00,364,339,43.48883,43.53533,43.48783,43.53283,-64.11783,-64.10883,-64.1165,-64.10583,483,2024,132,177,132,170,100059334,5,H12,4XN,1000,100054230,1,5.4,5400,30,7.7,1.83,HERRING,0.84,5.4,2,1,NA,170,NA,51,141,15,NA,NA,0,0,7057,J24-0310,24500,LIQUID COURAGE,108127,39,H12,NA,43.48883,-64.11783,43.53283,-64.10583,4X,403,428,1007,1206,1,2024-07-07 07:03:00,2024-07-07 07:28:00,2024-07-07 13:07:00,2024-07-07 15:06:00,703,728,1307,1506,NO,43.50524,-64.11478,H12,Nova Scotia,Liquid Courage,Nova Scotia,0.01
4,100395650,5,2024-07-05 07:15:00,2024-07-05 07:40:00,2024-07-05 15:48:00,2024-07-05 18:45:00,513,488,43.107,43.12067,43.10667,43.12133,-64.14183,-64.20367,-64.14283,-64.205,690,2024,90,84,90,84,100059334,5,H11,4XN,1000,100054229,1,5.4,5400,30,7.7,1.83,HERRING,0.84,5.4,2,1,NA,150,NA,51,141,15,102344558,30,2,17,7057,J24-0310,24500,LIQUID COURAGE,108127,4,H11,8.5,43.107,-64.14183,43.12133,-64.205,4X,715,740,1548,1845,1,2024-07-05 10:15:00,2024-07-05 10:40:00,2024-07-05 18:48:00,2024-07-05 21:45:00,1015,1040,1848,2145,NO,43.11185,-64.16358,H11,Nova Scotia,Liquid Courage,Nova Scotia,0.004
40,100395593,5,2024-07-12 04:02:00,2024-07-12 04:27:00,2024-07-12 10:04:00,2024-07-12 12:27:00,362,337,43.32617,43.33133,43.32433,43.3335,-67.33183,-67.27117,-67.33117,-67.27133,505,2024,207,116,201,221,100059329,5,H12,4XQ,1000,100054223,1,NA,NA,30,8.6,1.8,HERRING,0.81,5.3,2,1,NA,150,NA,51,141,15,NA,NA,0,0,7057,J24-0313,25786,LADY RHYSSE,108599,40,H12,NA,43.32617,-67.33183,43.3335,-67.27133,4X,402,427,1004,1227,1,2024-07-12 07:02:00,2024-07-12 07:27:00,2024-07-12 13:04:00,2024-07-12 15:27:00,702,727,1304,1527,NO,43.32698,-67.29989,H12,Nova Scotia,Lady Rhysse,Nova Scotia,0.211
41,100395600,5,2024-07-14 10:24:00,2024-07-14 10:50:00,2024-07-14 16:32:00,2024-07-14 20:25:00,368,342,42.45317,42.43867,42.43483,42.447,-67.003,-66.94683,-66.94983,-67.001,601,2024,328,357,361,340,100059330,5,H13,4XP,1000,100054224,1,5.1,5100,30,8.2,NA,HERRING,0.75,NA,2,1,NA,138,NA,51,141,15,NA,NA,0,0,7057,J24-0314,23060,T & 3J'S,108074,41,H13,NA,42.45317,-67.003,42.447,-67.001,4X,1024,1050,1632,2025,1,2024-07-14 13:24:00,2024-07-14 13:50:00,2024-07-14 19:32:00,2024-07-14 23:25:00,1324,1350,1932,2325,NO,42.4475,-66.98162,H13,Nova Scotia,T & 3J's,Nova Scotia,0.016
42,100395598,3,2024-07-13 09:25:00,2024-07-13 09:50:00,2024-07-13 18:13:00,2024-07-13 20:25:00,528,503,42.37183,42.36717,42.36633,42.36917,-66.78733,-66.72467,-66.72683,-66.7745,660,2024,337,328,328,300,100059330,5,H13,4XP,1000,100054224,1,5.1,5100,30,8.2,NA,HERRING,0.75,NA,2,1,NA,138,NA,51,141,15,NA,NA,0,0,7057,J24-0314,23060,T & 3J'S,108074,42,H13,NA,42.37183,-66.78733,42.36917,-66.7745,4X,925,950,1813,2025,1,2024-07-13 12:25:00,2024-07-13 12:50:00,2024-07-13 21:13:00,2024-07-13 23:25:00,1225,1250,2113,2325,NO,42.37019,-66.76589,H13,Nova Scotia,T & 3J's,Nova Scotia,0.005
43,100395599,4,2024-07-14 06:50:00,2024-07-14 07:17:00,2024-07-14 13:28:00,2024-07-14 15:25:00,398,371,42.442,42.407,42.44083,42.44233,-66.4905,-66.5495,-66.54717,-66.49533,515,2024,276,291,291,276,100059330,5,H13,4XP,1000,100054224,1,5.1,5100,30,8.2,NA,HERRING,0.75,NA,2,1,NA,138,NA,51,141,15,102343260,30,0,20,7057,J24-0314,23060,T & 3J'S,108074,43,H13,Inf,42.442,-66.4905,42.44233,-66.49533,4X,650,717,1328,1525,1,2024-07-14 09:50:00,2024-07-14 10:17:00,2024-07-14 16:28:00,2024-07-14 18:25:00,950,1017,1628,1825,NO,42.44125,-66.5131,H13,Nova Scotia,T & 3J's,Nova Scotia,1.095
44,100395942,3,2024-06-14 04:09:00,2024-06-14 04:35:00,2024-06-14 10:19:00,2024-06-14 13:37:00,370,344,43.29317,43.2565,43.29283,43.25717,-61.53983,-61.50317,-61.5415,-61.504,568,2024,82,79,82,81,100059347,5,H21,4WJ,1000,100054261,1,5.1,5100,30,9.2,NA,HERRING,0.794,5.01,2,1,NA,176,NA,51,141,15,102346416,30,1,16,7057,J24-0306,24520,THORBURN VENTURE,108324,44,H21,16,43.29317,-61.53983,43.25717,-61.504,4W,409,435,1019,1337,2,2024-06-14 07:09:00,2024-06-14 07:35:00,2024-06-14 13:19:00,2024-06-14 16:37:00,709,735,1319,1637,NO,43.28161,-61.52145,H21,Nova Scotia,Thorburn Venture,Nova Scotia,0.447
46,100396142,14,2024-07-15 06:17:00,2024-07-15 06:52:00,2024-07-15 15:53:00,2024-07-15 19:07:00,576,541,44.75967,44.71267,44.7145,44.76017,-61.192,-61.216,-61.21583,-61.19183,770,2024,84,99,97,84,100059356,5,H21,4WE,1000,100054298,1,4.9,4900,30,8.7,NA,HERRING,0.82,4.94,2,1,NA,169,NA,51,141,15,102348401,30,11,502,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,46,H21,45.6363636363636,44.75967,-61.192,44.76017,-61.19183,4W,617,652,1553,1907,2,2024-07-15 09:17:00,2024-07-15 09:52:00,2024-07-15 18:53:00,2024-07-15 22:07:00,917,952,1853,2207,NO,44.74425,-61.19967,H21,Nova Scotia,Sherry & Travis III,Nova Scotia,0.016
48,100396289,1,2024-06-06 04:00:00,2024-06-06 04:28:00,2024-06-06 10:00:00,2024-06-06 12:40:00,360,332,44.07717,44.03017,44.07633,44.03067,-61.66367,-61.67733,-61.66483,-61.67817,520,2024,148,93,150,95,100059362,5,H21,4WH,990,100054327,1,5.1,5100,30,9.7,NA,HERRING,0.729,5,2,1,NA,110,NA,51,141,15,102350133,30,1,3,7057,J24-0303,24520,THORBURN VENTURE,108324,48,H21,3,44.07717,-61.66367,44.03067,-61.67817,4W,400,428,1000,1240,2,2024-06-06 07:00:00,2024-06-06 07:28:00,2024-06-06 13:00:00,2024-06-06 15:40:00,700,728,1300,1540,NO,44.05804,-61.66768,H21,Nova Scotia,Thorburn Venture,Nova Scotia,0.122
49,100396138,10,2024-07-11 04:00:00,2024-07-11 04:37:00,2024-07-11 11:44:00,2024-07-11 14:53:00,464,427,44.56217,44.60433,44.56167,44.604,-60.41633,-60.40383,-60.41683,-60.40417,653,2024,46,53,46,54,100059356,5,H21,4WE,1000,100054294,1,5,5000,30,8.7,NA,HERRING,0.83,4.94,2,1,NA,169,NA,51,141,15,102348364,30,6,294,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,49,H21,49,44.56217,-60.41633,44.604,-60.40417,4W,400,437,1144,1453,2,2024-07-11 07:00:00,2024-07-11 07:37:00,2024-07-11 14:44:00,2024-07-11 17:53:00,700,737,1444,1753,NO,44.5784,-60.41155,H21,Nova Scotia,Sherry & Travis III,Nova Scotia,0.002
5,100395361,4,2024-07-30 04:10:00,2024-07-30 04:32:00,2024-07-30 10:23:00,2024-07-30 12:32:00,373,351,44.96133,44.97333,44.97217,44.96067,-66.573,-66.50917,-66.51217,-66.57683,502,2024,59,67,68,59,100059318,5,H11,4XS,1000,100054197,1,5.5,5500,30,7.1,NA,HERRING,NA,NA,2,1,NA,NA,NA,51,141,15,NA,NA,0,0,7057,J24-0316,14820,JESSA & AUSTIN,106068,5,H11,NA,44.96133,-66.573,44.96067,-66.57683,4X,410,432,1023,1232,1,2024-07-30 07:10:00,2024-07-30 07:32:00,2024-07-30 13:23:00,2024-07-30 15:32:00,710,732,1323,1532,NO,44.96465,-66.55343,H11,Nova Scotia,Jessa & Austin,Nova Scotia,0.039
50,100396133,5,2024-07-08 04:00:00,2024-07-08 04:38:00,2024-07-08 10:01:00,2024-07-08 13:55:00,361,323,43.88767,43.879,43.88733,43.8785,-59.442,-59.3785,-59.44367,-59.37983,595,2024,50,57,51,57,100059356,5,H21,4WG,1000,100054289,1,4.9,4900,30,8.7,NA,HERRING,0.82,4.89,2,1,NA,165,NA,51,141,15,102348332,30,18,1007,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,50,H21,55.9444444444444,43.88767,-59.442,43.8785,-59.37983,4W,400,438,1001,1355,2,2024-07-08 07:00:00,2024-07-08 07:38:00,2024-07-08 13:01:00,2024-07-08 16:55:00,700,738,1301,1655,NO,43.88455,-59.41969,H21,Nova Scotia,Sherry & Travis III,Nova Scotia,0.009
51,100396294,6,2024-06-07 06:45:00,2024-06-07 07:15:00,2024-06-07 18:00:00,2024-06-07 22:00:00,675,645,43.6865,43.652,43.68683,43.65383,-61.76233,-61.72,-61.76317,-61.71983,915,2024,77,74,76,75,100059362,5,H21,4WJ,1000,100054328,1,5.5,5500,30,9.4,NA,HERRING,0.733,5.4,2,1,NA,117,NA,51,141,15,102350177,30,51,1197,7057,J24-0303,24520,THORBURN VENTURE,108324,51,H21,23.4705882352941,43.6865,-61.76233,43.65383,-61.71983,4W,645,715,1800,2200,2,2024-06-07 09:45:00,2024-06-07 10:15:00,2024-06-07 21:00:00,2024-06-08 01:00:00,945,1015,2100,100,NO,43.66698,-61.73601,H21,Nova Scotia,Thorburn Venture,Nova Scotia,0.142
55,100396137,9,2024-07-10 04:11:00,2024-07-10 04:48:00,2024-07-10 11:04:00,2024-07-10 14:18:00,413,376,44.04633,44.08433,44.04583,44.08367,-60.585,-60.5905,-60.5855,-60.59317,607,2024,34,47,34,47,100059356,5,H21,4WF,1000,100054293,1,5,5000,30,8.7,NA,HERRING,0.82,4.96,2,1,NA,166,NA,51,141,15,NA,NA,0,0,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,55,H21,NA,44.04633,-60.585,44.08367,-60.59317,4W,411,448,1104,1418,2,2024-07-10 07:11:00,2024-07-10 07:48:00,2024-07-10 14:04:00,2024-07-10 17:18:00,711,748,1404,1718,NO,44.06261,-60.58949,H21,Nova Scotia,Sherry & Travis III,Nova Scotia,0.17
56,100396291,3,2024-06-06 05:57:00,2024-06-06 06:22:00,2024-06-06 17:18:00,2024-06-06 20:40:00,681,656,43.90867,43.88083,43.91,43.88267,-61.59717,-61.55267,-61.59917,-61.553,883,2024,57,54,57,54,100059362,5,H21,4WH,980,100054327,1,5.1,5100,30,9.7,NA,HERRING,0.729,5,2,1,NA,110,NA,51,141,15,102350145,30,13,588,7057,J24-0303,24520,THORBURN VENTURE,108324,56,H21,45.2307692307692,43.90867,-61.59717,43.88267,-61.553,4W,557,622,1718,2040,2,2024-06-06 08:57:00,2024-06-06 09:22:00,2024-06-06 20:18:00,2024-06-06 23:40:00,857,922,2018,2340,NO,43.89059,-61.56874,H21,Nova Scotia,Thorburn Venture,Nova Scotia,0.025
57,100396290,2,2024-06-06 04:42:00,2024-06-06 05:10:00,2024-06-06 13:05:00,2024-06-06 16:05:00,503,475,44.01817,43.97433,44.01817,43.97583,-61.71283,-61.691,-61.71417,-61.694,683,2024,90,93,97,92,100059362,5,H21,4WH,1000,100054327,1,5.1,5100,30,9.7,NA,HERRING,0.729,5,2,1,NA,110,NA,51,141,15,102350139,30,18,114,7057,J24-0303,24520,THORBURN VENTURE,108324,57,H21,6.33333333333333,44.01817,-61.71283,43.97583,-61.694,4W,442,510,1305,1605,2,2024-06-06 07:42:00,2024-06-06 08:10:00,2024-06-06 16:05:00,2024-06-06 19:05:00,742,810,1605,1905,NO,43.99418,-61.71566,H21,Nova Scotia,Thorburn Venture,Nova Scotia,1.118
58,100396292,4,2024-06-07 04:00:00,2024-06-07 04:33:00,2024-06-07 10:10:00,2024-06-07 13:00:00,370,337,43.84467,43.818,43.8445,43.81783,-61.66267,-61.71817,-61.66333,-61.7175,540,2024,69,75,71,75,100059362,5,H21,4WJ,975,100054328,1,5.5,5500,30,9.4,NA,HERRING,0.733,5.4,2,1,NA,117,NA,51,141,15,102350149,30,10,266,7057,J24-0303,24520,THORBURN VENTURE,108324,58,H21,26.6,43.84467,-61.66267,43.81783,-61.7175,4W,400,433,1010,1300,2,2024-06-07 07:00:00,2024-06-07 07:33:00,2024-06-07 13:10:00,2024-06-07 16:00:00,700,733,1310,1600,NO,43.83063,-61.72587,H21,Nova Scotia,Thorburn Venture,Nova Scotia,1.51
59,100396140,12,2024-07-14 04:21:00,2024-07-14 05:01:00,2024-07-14 10:27:00,2024-07-14 13:48:00,366,326,45.40883,45.38083,45.38183,45.409,-60.43267,-60.48183,-60.47983,-60.43083,567,2024,123,121,121,119,100059356,5,H21,4WD,1000,100054296,1,4.9,4900,30,8.7,NA,HERRING,0.83,4.9,2,1,NA,172,NA,51,141,15,102348374,30,2,62,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,59,H21,31,45.40883,-60.43267,45.409,-60.43083,4W,421,501,1027,1348,2,2024-07-14 07:21:00,2024-07-14 08:01:00,2024-07-14 13:27:00,2024-07-14 16:48:00,721,801,1327,1648,NO,45.3978,-60.44957,H21,Nova Scotia,Sherry & Travis III,Nova Scotia,0.122
6,100395366,9,2024-08-01 06:26:00,2024-08-01 06:43:00,2024-08-01 16:00:00,2024-08-01 18:21:00,574,557,45.18383,45.2235,45.22233,45.202,-65.3015,-65.23567,-65.239,-65.29783,715,2024,58,64,60,58,100059318,5,H11,4XS,1000,100054197,4,5.5,5500,30,7.1,NA,HERRING,NA,NA,2,1,NA,NA,NA,51,141,15,NA,NA,0,0,7057,J24-0316,14820,JESSA & AUSTIN,106068,6,H11,NA,45.18383,-65.3015,45.202,-65.29783,4X,626,643,1600,1821,1,2024-08-01 09:26:00,2024-08-01 09:43:00,2024-08-01 19:00:00,2024-08-01 21:21:00,926,943,1900,2121,NO,45.20769,-65.28042,H11,Nova Scotia,Jessa & Austin,Nova Scotia,0.943
60,100396131,3,2024-07-06 06:06:00,2024-07-06 06:38:00,2024-07-06 12:08:00,2024-07-06 15:38:00,362,330,43.69717,43.671,43.67083,43.6985,-60.33417,-60.283,-60.28517,-60.33617,572,2024,56,59,59,56,100059356,5,H21,4WF,1000,100054287,1,4.9,4900,30,8.7,NA,HERRING,0.81,4.89,2,1,NA,156,NA,51,141,15,102348314,30,5,271,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,60,H21,54.2,43.69717,-60.33417,43.6985,-60.33617,4W,606,638,1208,1538,2,2024-07-06 09:06:00,2024-07-06 09:38:00,2024-07-06 15:08:00,2024-07-06 18:38:00,906,938,1508,1838,NO,43.68811,-60.31532,H21,Nova Scotia,Sherry & Travis III,Nova Scotia,0.052
61,100396146,18,2024-07-18 04:09:00,2024-07-18 04:51:00,2024-07-18 10:11:00,2024-07-18 13:14:00,362,320,44.11483,44.15167,44.11517,44.15167,-60.9215,-60.969,-60.92083,-60.96833,545,2024,44,56,44,55,100059356,5,H21,4WF,1000,100054302,1,4.9,4900,30,8.7,NA,HERRING,0.82,4.91,2,1,NA,165,NA,51,141,15,102348430,30,9,78,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,61,H21,8.66666666666667,44.11483,-60.9215,44.15167,-60.96833,4W,409,451,1011,1314,2,2024-07-18 07:09:00,2024-07-18 07:51:00,2024-07-18 13:11:00,2024-07-18 16:14:00,709,751,1311,1614,NO,44.12754,-60.93648,H21,Nova Scotia,Sherry & Travis III,Nova Scotia,0.082
